_id,OBJECTID,ID,ADDRESSNUMBERTEXT,ADDRESSSTREET,FRONTINGSTREET,SIDE,FROMSTREET,DIRECTION,SITEID,WARD,BIA,ASSETTYPE,STATUS,SDE_STATE_ID,X,Y,LONGITUDE,LATITUDE,geometry
1622597,22544,BP-21013,19,Orde St,Murray St,West,Orde St,South,,11,,Ring,Existing,0,313560.925,4835363.985,-79.39138072,43.65816841,"{u'type': u'Point', u'coordinates': (-79.3913807213, 43.6581684138)}"
1622598,22545,BP-21023,176,Elm St,Murray St,West,Elm St,North,,11,,Ring,Existing,0,313624.237,4835150.152,-79.39059927,43.65624288,"{u'type': u'Point', u'coordinates': (-79.3905992655, 43.656242883)}"
1622599,22547,BP-21097,25,Bond St,Queen St E,North,Victoria St,East,,13,,Ring,Existing,0,314695.447,4834779.612,-79.37732548,43.65289404,"{u'type': u'Point', u'coordinates': (-79.3773254837, 43.6528940475)}"
1622600,22549,BP-24997,248,Bloor St W,Bloor St W,North,Devonshire Pl,East,,11,,Ring,Existing,0,313027.786,4836453.921,-79.39797403,43.66798537,"{u'type': u'Point', u'coordinates': (-79.3979740356, 43.6679853736)}"
1622601,22551,BP-24262,2480,Dundas St W,Dundas St W,East,Glenlake Ave,South,,4,,Ring,Existing,0,308550.755,4835536.497,-79.45349633,43.65976339,"{u'type': u'Point', u'coordinates': (-79.4534963378, 43.6597633994)}"
1622602,22552,BP-31469,4901A,Yonge St,Yonge St,East,Upper Madison Ave,East,,18,,Ring,Existing,0,311935.5,4847114.24,-79.41137725,43.76395282,"{u'type': u'Point', u'coordinates': (-79.4113772502, 43.7639528227)}"
1622603,22553,BP-31472,9,Spring Garden Ave,Spring Garden Ave,South,Yonge St,East,,18,,Ring,Existing,0,311972.009,4847164.098,-79.41092314,43.76440125,"{u'type': u'Point', u'coordinates': (-79.4109231439, 43.7644012505)}"
1622604,22554,BP-31476,5111,Yonge St,Yonge St,East,Hillcrest Ave,North,,18,,Ring,Existing,0,311846.713,4847598.903,-79.41247362,43.76831621,"{u'type': u'Point', u'coordinates': (-79.4124736207, 43.7683162053)}"
1622605,22555,BP-31484,4711,Yonge St,Yonge St,East,Poyntz Ave,South,,18,,Ring,Existing,0,312025.94,4846621.722,-79.41026062,43.75951871,"{u'type': u'Point', u'coordinates': (-79.4102606154, 43.7595187059)}"
1622606,22556,BP-31499,630,Queen St E,Queen St E,North,Ln N Queen W Carroll,South,,14,Riverside District,Ring,Existing,0,316680.492,4835382.587,-79.35270356,43.65829256,"{u'type': u'Point', u'coordinates': (-79.352703556, 43.6582925634)}"
1622607,22557,BP-31506,925,Queen St E,Queen St E,South,Morse St,East,,14,Leslieville,Ring,Existing,0,317613.006,4835657.513,-79.3411356,43.66075177,"{u'type': u'Point', u'coordinates': (-79.3411355998, 43.6607517763)}"
1622608,22558,BP-31509,812,Queen St E,Queen St E,North,De Grassi St,West,,14,Riverside District,Ring,Existing,0,317199.861,4835545.065,-79.34626062,43.6597466,"{u'type': u'Point', u'coordinates': (-79.3462606179, 43.6597466006)}"
1622609,22560,BP-31526,955,Queen St E,Queen St E,South,Ln S Queen W Heward,North,,14,Leslieville,Ring,Existing,0,317755.794,4835702.016,-79.33936415,43.66114988,"{u'type': u'Point', u'coordinates': (-79.3393641554, 43.6611498875)}"
1622610,22561,BP-31530,911,Queen St E,Queen St E,South,Morse St,West,,14,Leslieville,Ring,Existing,0,317592.114,4835651.351,-79.34139477,43.66069667,"{u'type': u'Point', u'coordinates': (-79.3413947781, 43.6606966699)}"
1622611,22562,BP-31539,755,Queen St E,Queen St E,South,Grant St,East,,14,Riverside District,Ring,Existing,0,317052.636,4835483.617,-79.34808737,43.65919592,"{u'type': u'Point', u'coordinates': (-79.3480873718, 43.6591959281)}"
1622612,22563,BP-31565,911,Queen St E,Queen St E,South,Morse St,West,,14,Leslieville,Ring,Existing,0,317589.54,4835650.492,-79.34142671,43.66068898,"{u'type': u'Point', u'coordinates': (-79.3414267125, 43.660688982)}"
1622613,22564,BP-31578,809A,Queen St E,Queen St E,South,Mc Gee St,East,,14,Riverside District,Ring,Existing,0,317297.275,4835559.979,-79.34505249,43.65987921,"{u'type': u'Point', u'coordinates': (-79.3450524919, 43.6598792155)}"
1622614,22565,BP-31579,787,Queen St E,Queen St E,South,Boulton Ave,East,,14,Riverside District,Ring,Existing,0,317170.708,4835520.349,-79.34662264,43.65952461,"{u'type': u'Point', u'coordinates': (-79.3466226358, 43.6595246097)}"
1622615,22566,BP-31585,1150,Queen St E,Queen St E,North,Coady Ave,East,,14,Leslieville,Ring,Existing,0,318188.569,4835850.162,-79.33399462,43.66247573,"{u'type': u'Point', u'coordinates': (-79.3339946275, 43.6624757287)}"
1622616,22567,BP-31590,1029,Queen St E,Queen St E,South,Winnifred Ave,West,,14,Leslieville,Ring,Existing,0,317962.713,4835765.333,-79.33679709,43.66171619,"{u'type': u'Point', u'coordinates': (-79.3367970817, 43.6617161893)}"
1622617,22568,BP-31592,1098,Queen St E,Queen St E,North,Winnifred Ave,East,,14,Leslieville,Ring,Existing,0,318015.031,4835796.954,-79.33614762,43.66199989,"{u'type': u'Point', u'coordinates': (-79.3361476256, 43.6619998917)}"
1622618,22569,BP-31621,787,Queen St E,Woodgreen Pl,East,Queen St E,South,,14,Riverside District,Ring,Existing,0,317168.485,4835519.618,-79.34665021,43.65951807,"{u'type': u'Point', u'coordinates': (-79.3466502141, 43.6595180667)}"
1622619,22570,BP-31630,1098,Queen St E,Queen St E,North,Brooklyn Ave,West,,14,Leslieville,Ring,Existing,0,318017.711,4835797.615,-79.33611439,43.66200579,"{u'type': u'Point', u'coordinates': (-79.3361143804, 43.6620057939)}"
1622620,22571,BP-31672,379,Roncesvalles Ave,Roncesvalles Ave,East,Neepawa Ave,South,,4,Roncesvalles Village,Ring,Existing,0,308793.837,4834476.702,-79.45049033,43.65022255,"{u'type': u'Point', u'coordinates': (-79.4504903295, 43.6502225472)}"
1622621,22572,BP-31676,2238,Dundas St W,Dundas St W,East,Roncesvalles Ave,North,,4,,Ring,Existing,0,308686.491,4834924.887,-79.45181782,43.65425739,"{u'type': u'Point', u'coordinates': (-79.4518178204, 43.6542573881)}"
1622622,22573,BP-31677,433,Roncesvalles Ave,Roncesvalles Ave,East,Ritchie Ave,North,,4,Roncesvalles Village,Ring,Existing,0,308735.788,4834690.068,-79.45120838,43.65214344,"{u'type': u'Point', u'coordinates': (-79.4512083799, 43.65214344)}"
1622623,22574,BP-31682,481,Roncesvalles Ave,Roncesvalles Ave,East,Boustead Ave,South,,4,Roncesvalles Village,Ring,Existing,0,308704.727,4834834.62,-79.4515924,43.65344476,"{u'type': u'Point', u'coordinates': (-79.4515923951, 43.6534447675)}"
1622624,22575,BP-31685,387,Roncesvalles Ave,Roncesvalles Ave,East,Neepawa Ave,North,,4,Roncesvalles Village,Ring,Existing,0,308782.091,4834522.132,-79.4506356,43.65063154,"{u'type': u'Point', u'coordinates': (-79.450635604, 43.6506315418)}"
1622625,22576,BP-31691,391,Roncesvalles Ave,Roncesvalles Ave,East,Neepawa Ave,North,,4,Roncesvalles Village,Ring,Existing,0,308780.533,4834527.547,-79.45065488,43.65068029,"{u'type': u'Point', u'coordinates': (-79.450654878, 43.6506802925)}"
1622626,22577,BP-31704,101,College St,College St,South,Elizabeth St,West,,11,,Ring,Existing,0,313808.851,4835591.142,-79.38830311,43.66021016,"{u'type': u'Point', u'coordinates': (-79.3883031124, 43.6602101669)}"
1622627,22578,BP-31720,101,College St,College St,South,University Ave,East,,11,,Ring,Existing,0,313742.884,4835570.912,-79.38912135,43.66002887,"{u'type': u'Point', u'coordinates': (-79.3891213426, 43.6600288663)}"
1622628,22581,BP-29755,477,Mount Pleasant Rd,Mount Pleasant Rd,East,Davisville Ave,North,,15,Mount Pleasant Village,Ring,Existing,0,313903.266,4840117.272,-79.38705611,43.70095006,"{u'type': u'Point', u'coordinates': (-79.3870561043, 43.7009500533)}"
1622629,22582,BP-29764,299,Morningside Ave,Tefft Rd,South,Morningside Ave,East,,25,,Ring,Existing,0,329964.988,4848122.337,-79.18740627,43.77263376,"{u'type': u'Point', u'coordinates': (-79.187406272, 43.7726337683)}"
1622630,22583,BP-29767,299,Morningside Ave,Tefft Rd,South,Morningside Ave,East,,25,,Ring,Existing,0,329983.073,4848127.924,-79.18718137,43.77268344,"{u'type': u'Point', u'coordinates': (-79.1871813655, 43.7726834425)}"
1622631,22584,BP-29776,78,Queen's Park,Queen's Park,West,Queen's Park Cres W,North,,11,,Ring,Existing,0,313382.454,4836256.534,-79.39357924,43.66620462,"{u'type': u'Point', u'coordinates': (-79.3935792376, 43.6662046203)}"
1622632,22585,BP-29778,73,Queen's Park Cres E,Queen's Park,North,Queen's Park Cres W,North,,11,,Ring,Existing,0,313390.831,4836229.689,-79.39347579,43.66596288,"{u'type': u'Point', u'coordinates': (-79.3934757919, 43.6659628831)}"
1622633,22586,BP-29789,111,Queen's Park,Queen's Park,East,Avenue Rd,South,,11,,Ring,Existing,0,313371.47,4836457.771,-79.39371224,43.66801615,"{u'type': u'Point', u'coordinates': (-79.3937122407, 43.6680161456)}"
1622634,22588,BP-29792,23,Queen's Park Cres E,Queen's Park Cres E,East,Wellesley St W,South,,11,,Ring,Existing,0,313649.93,4835899.265,-79.39026845,43.66298559,"{u'type': u'Point', u'coordinates': (-79.390268451, 43.6629855911)}"
1622635,22589,BP-29819,191,Baldwin St,Baldwin St,South,Littlehayes Lane,East,,11,Kensington Market,Ring,Existing,0,312759.459,4834968.175,-79.40132324,43.6546146,"{u'type': u'Point', u'coordinates': (-79.4013232376, 43.6546146038)}"
1622636,22590,BP-29820,187,Baldwin St,Baldwin St,South,Littlehayes Lane,East,,11,Kensington Market,Ring,Existing,0,312774.11,4834972.467,-79.40114153,43.65465308,"{u'type': u'Point', u'coordinates': (-79.4011415399, 43.6546530806)}"
1622637,22591,BP-29825,670,Dundas St W,Dundas St W,North,Ln N Dundas W Denison Ave,South,,11,,Ring,Existing,0,312587.073,4834661.307,-79.4034648,43.6518542,"{u'type': u'Point', u'coordinates': (-79.403464801, 43.6518542042)}"
1622638,22592,BP-29849,90,Oxford St,Oxford St,North,Bellevue Ave,West,,11,,Ring,Existing,0,312489.777,4835094.652,-79.4046648,43.6557559,"{u'type': u'Point', u'coordinates': (-79.4046647932, 43.6557559036)}"
1622639,22593,BP-29861,91,Bellevue Ave,Bellevue Ave,East,Oxford St,North,,11,,Ring,Existing,0,312537.257,4835147.282,-79.4040754,43.65622915,"{u'type': u'Point', u'coordinates': (-79.4040753992, 43.6562291516)}"
1622640,22594,BP-29884,83,Nassau St,Nassau St,South,Bellevue Ave,East,,11,Kensington Market,Ring,Existing,0,312581.349,4834999.867,-79.40353088,43.65490176,"{u'type': u'Point', u'coordinates': (-79.4035308824, 43.654901759)}"
1622641,22595,BP-29886,158,Augusta Ave,Augusta Ave,West,Ln N Dundas W Augusta,South,,11,Kensington Market,Ring,Existing,0,312750.542,4834774.768,-79.40143664,43.65287378,"{u'type': u'Point', u'coordinates': (-79.4014366326, 43.6528737765)}"
1622642,22596,BP-29896,71,Nassau St,Nassau St,South,Augusta Ave,West,,11,Kensington Market,Ring,Existing,0,312644.68,4835019.604,-79.40274545,43.65507876,"{u'type': u'Point', u'coordinates': (-79.402745452, 43.6550787532)}"
1622643,22597,BP-29921,707,Dundas St W,Dundas St W,West,Ln N Dundas W Casimir,South,,10,,Ring,Existing,0,312508.096,4834662.033,-79.40444386,43.65186156,"{u'type': u'Point', u'coordinates': (-79.4044438556, 43.6518615618)}"
1622644,22599,BP-29945,707,Dundas St W,Dundas St W,West,Ln N Dundas W Casimir,South,,10,,Ring,Existing,0,312518.613,4834655.088,-79.40431358,43.65179894,"{u'type': u'Point', u'coordinates': (-79.4043135773, 43.6517989384)}"
1622645,22600,BP-29969,1655,Eglinton Ave W,Eglinton Ave W,South,Glenholme Ave,East,,12,York-Eglinton,Ring,Existing,0,309243.738,4839648.681,-79.44487053,43.69677464,"{u'type': u'Point', u'coordinates': (-79.444870526, 43.6967746367)}"
1622646,22601,BP-29970,2468,Eglinton Ave W,Eglinton Ave W,North,Gabian Way,West,,5,,Ring,Existing,0,307327.858,4839084.979,-79.46864177,43.69170958,"{u'type': u'Point', u'coordinates': (-79.468641771, 43.6917095834)}"
1622647,22602,BP-29974,2468,Eglinton Ave W,Eglinton Ave W,North,Gabian Way,West,,5,,Ring,Existing,0,307350.67,4839092.338,-79.46835876,43.69177574,"{u'type': u'Point', u'coordinates': (-79.468358752, 43.691775746)}"
1622648,22603,BP-29994,8X,Little Blvd,Eglinton Ave W,North,Little Blvd,West,,8,,Ring,Existing,0,308127.17,4839327.437,-79.45872476,43.69388887,"{u'type': u'Point', u'coordinates': (-79.4587247635, 43.6938888685)}"
1622649,22604,BP-29999,1724,Eglinton Ave W,Eglinton Ave W,North,Locksley Ave,East,,8,York-Eglinton,Ring,Existing,0,309081.245,4839618.535,-79.44688667,43.69650424,"{u'type': u'Point', u'coordinates': (-79.4468866697, 43.6965042385)}"
1622650,22605,BP-28108,200A,Carlton St,Ontario St,East,Carlton St,North,,13,Cabbagetown,Ring,Existing,0,315239.737,4835996.216,-79.37055438,43.66383766,"{u'type': u'Point', u'coordinates': (-79.3705543771, 43.6638376561)}"
1622651,22606,BP-28116,491,Parliament St,Parliament St,East,Carlton St,East,,13,Cabbagetown,Ring,Existing,0,315454.667,4836051.843,-79.36788831,43.66433532,"{u'type': u'Point', u'coordinates': (-79.3678883005, 43.6643353235)}"
1622652,22607,BP-28124,2233,Bloor St W,Bloor St W,South,Runnymede Rd,West,,4,Bloor West Village,Ring,Existing,0,306678.243,4834556.235,-79.47671605,43.6509468,"{u'type': u'Point', u'coordinates': (-79.4767160477, 43.6509468024)}"
1622653,22608,BP-28169,2850,Lake Shore Blvd W,Lake Shore Blvd W,North,Fourth St,West,,3,Lakeshore Village,Ring,Existing,0,304618.813,4829066.871,-79.50224428,43.60153719,"{u'type': u'Point', u'coordinates': (-79.5022442758, 43.6015371934)}"
1622654,22609,BP-28170,2300A,Bloor St W,Bloor St W,North,Durie St,West,,4,Bloor West Village,Ring,Existing,0,306464.368,4834510.772,-79.47936753,43.65053808,"{u'type': u'Point', u'coordinates': (-79.4793675247, 43.6505380828)}"
1622655,22610,BP-28180,2362A,Bloor St W,Bloor St W,North,Willard Ave,East,,4,Bloor West Village,Ring,Existing,0,306296.607,4834459.987,-79.48144733,43.65008131,"{u'type': u'Point', u'coordinates': (-79.4814473284, 43.6500813051)}"
1622656,22611,BP-28181,2814,Lake Shore Blvd W,Lake Shore Blvd W,North,Third St,West,,3,Lakeshore Village,Ring,Existing,0,304690.912,4829088.532,-79.50135123,43.60173219,"{u'type': u'Point', u'coordinates': (-79.5013512247, 43.6017321876)}"
1622657,22612,BP-20067,55,Bloor St W,Bay St,East,Bloor St W,South,,11,Bloor Street,Ring,Existing,0,313743.53,4836578.251,-79.38909664,43.66909624,"{u'type': u'Point', u'coordinates': (-79.3890966418, 43.6690962412)}"
1622658,22613,BP-20110,30,Niagara St,Niagara St,North,Ln E Bathurst S Wellington,East,,10,,Ring,Existing,0,312788.106,4833583.398,-79.40098857,43.64214943,"{u'type': u'Point', u'coordinates': (-79.4009885663, 43.6421494329)}"
1622659,22614,BP-20112,1,Draper St,Front St W,North,Draper St,East,,10,,Ring,Existing,0,313080.504,4833555.313,-79.39736478,43.64189343,"{u'type': u'Point', u'coordinates': (-79.3973647708, 43.6418934332)}"
1622660,22615,BP-20157,537,Queen St W,Augusta Ave,West,Ln S Queen E Augusta,North,,10,Queen Street West,Ring,Existing,0,312890.297,4834223.192,-79.39971235,43.64790734,"{u'type': u'Point', u'coordinates': (-79.3997123452, 43.6479073423)}"
1622661,22616,BP-20164,1645,Queen St W,Queen St W,South,King St W,East,,4,Parkdale Village,Ring,Existing,0,309179.039,4833202.233,-79.4457255,43.63874841,"{u'type': u'Point', u'coordinates': (-79.4457254973, 43.6387484166)}"
1622662,22617,BP-20168,1631,Queen St W,Queen St W,South,King St W,East,,4,Parkdale Village,Ring,Existing,0,309207.445,4833209.806,-79.44537337,43.63881641,"{u'type': u'Point', u'coordinates': (-79.4453733672, 43.6388164164)}"
1622663,22619,BP-20202,1369,Queen St W,Queen St W,South,West Lodge Ave,West,,4,Parkdale Village,Ring,Existing,0,310000.733,4833425.718,-79.43553915,43.6407548,"{u'type': u'Point', u'coordinates': (-79.435539147, 43.6407547996)}"
1622664,22620,BP-20208,1313,Queen St W,Queen St W,South,Cowan Ave,West,,4,Parkdale Village,Ring,Existing,0,310170.844,4833473.703,-79.43343022,43.64118552,"{u'type': u'Point', u'coordinates': (-79.4334302186, 43.641185522)}"
1622665,22621,BP-20304,165,Dufferin St,Dufferin St,East,Thorburn Ave,North,,10,,Ring,Existing,0,310768.036,4832870.248,-79.4260349,43.63574905,"{u'type': u'Point', u'coordinates': (-79.4260348965, 43.6357490486)}"
1622666,22622,BP-20309,219,Dufferin St,Dufferin St,East,Temple Ave,North,,10,,Ring,Existing,0,310743.352,4832958.968,-79.42633984,43.63654785,"{u'type': u'Point', u'coordinates': (-79.4263398429, 43.6365478483)}"
1622667,22623,BP-20328,139,Spadina Ave,Spadina Ave,East,Camden St,East,,10,Toronto Entertainment District,Ring,Existing,0,313219.993,4834172.449,-79.39562622,43.64744692,"{u'type': u'Point', u'coordinates': (-79.3956262174, 43.6474469283)}"
1622668,22624,BP-20329,139,Spadina Ave,Spadina Ave,East,Camden St,East,,10,Toronto Entertainment District,Ring,Existing,0,313220.359,4834171.347,-79.39562169,43.647437,"{u'type': u'Point', u'coordinates': (-79.3956216977, 43.6474370047)}"
1622669,22625,BP-20333,119-125,Spadina Ave,Spadina Ave,East,Camden St,South,,10,Toronto Entertainment District,Ring,Existing,0,313232.656,4834133.984,-79.39546985,43.64710054,"{u'type': u'Point', u'coordinates': (-79.3954698482, 43.6471005479)}"
1622670,22626,BP-20335,119-125,Spadina Ave,Spadina Ave,East,Camden St,South,,10,Toronto Entertainment District,Ring,Existing,0,313232.656,4834130.745,-79.3954699,43.64707139,"{u'type': u'Point', u'coordinates': (-79.3954698988, 43.6470713926)}"
1622671,22627,BP-20241,1235A,Queen St W,Queen St W,South,Gwynne Ave,West,,4,Parkdale Village,Ring,Existing,0,310423.612,4833543.691,-79.43029652,43.64181364,"{u'type': u'Point', u'coordinates': (-79.4302965193, 43.6418136424)}"
1622672,22628,BP-20258,109,Jefferson Ave,Jefferson Ave,East,Ln S King E Jefferson,North,,10,Liberty Village,Ring,Existing,0,311109.311,4833230.213,-79.42180109,43.63898641,"{u'type': u'Point', u'coordinates': (-79.4218010925, 43.6389864132)}"
1622673,22629,BP-20291,76,Fraser Ave,Fraser Ave,West,Liberty St,North,,10,Liberty Village,Ring,Existing,0,310891.629,4833172.297,-79.42449974,43.6384669,"{u'type': u'Point', u'coordinates': (-79.4244997387, 43.6384669035)}"
1622674,22630,BP-20293,153,Dufferin St,Dufferin St,East,Springhurst Ave,South,,10,,Ring,Existing,0,310801.679,4832756.124,-79.42561921,43.6347215,"{u'type': u'Point', u'coordinates': (-79.425619208, 43.6347215049)}"
1622675,22631,BP-44266,14,Duncan St,Duncan St,West,Pearl St,North,,10,Toronto Entertainment District,Ring,Existing,0,313795.578,4834194.77,-79.38849094,43.64764111,"{u'type': u'Point', u'coordinates': (-79.3884909378, 43.6476411104)}"
1622676,22632,BP-44275,18,Duncan St,Duncan St,West,Adelaide St W,South,,10,Toronto Entertainment District,Ring,Existing,0,313787.912,4834221.238,-79.38858552,43.64787945,"{u'type': u'Point', u'coordinates': (-79.3885855248, 43.6478794507)}"
1622677,22633,BP-44305,123,Bremner Blvd,Bremner Blvd,South,Grand Trunk Cres,West,,10,Toronto Entertainment District,Ring,Existing,0,314237.397,4833623.132,-79.38302416,43.64249012,"{u'type': u'Point', u'coordinates': (-79.3830241513, 43.6424901227)}"
1622678,22634,BP-44334,218,King St W,King St W,North,Simcoe St,West,,10,Toronto Entertainment District,Ring,Existing,0,313901.332,4834147.065,-79.38718082,43.64721041,"{u'type': u'Point', u'coordinates': (-79.3871808188, 43.6472104148)}"
1622679,22635,BP-36649,60,Wellesley St E,Wellesley St E,North,Ln W Church N Wellseley,West,,13,,Ring,Existing,0,314339.666,4836189.82,-79.38171119,43.66559244,"{u'type': u'Point', u'coordinates': (-79.3817111976, 43.6655924404)}"
1622680,22636,BP-36655,66B,Wellesley St E,Wellesley St E,North,Ln W Church N Wellseley,East,,13,Church-Wellesley Village,Ring,Existing,0,314377.817,4836201.9,-79.38123792,43.66570068,"{u'type': u'Point', u'coordinates': (-79.3812379241, 43.6657006859)}"
1622681,22637,BP-36660,72,Wellesley St E,Wellesley St E,North,Church St,East,,13,Church-Wellesley Village,Ring,Existing,0,314431.626,4836217.68,-79.38057043,43.66584203,"{u'type': u'Point', u'coordinates': (-79.3805704283, 43.6658420315)}"
1622682,22638,BP-36661,72,Wellesley St E,Wellesley St E,North,Church St,East,,13,Church-Wellesley Village,Ring,Existing,0,314436.232,4836218.942,-79.38051329,43.66585333,"{u'type': u'Point', u'coordinates': (-79.3805132928, 43.6658533315)}"
1622683,22639,BP-36670,95,Wellesley St E,Wellesley St E,South,Jarvis St,West,,13,,Ring,Existing,0,314534.403,4836235.669,-79.3792957,43.66600262,"{u'type': u'Point', u'coordinates': (-79.3792956995, 43.6660026177)}"
1622684,22640,BP-36692,526,Church St,Church St,West,Maitland St,North,,13,Church-Wellesley Village,Ring,Existing,0,314425.3,4836099.573,-79.38065098,43.66477899,"{u'type': u'Point', u'coordinates': (-79.3806509751, 43.6647789948)}"
1622685,22641,BP-36713,26,Maitland St,Maitland St,North,Maitland Ter,East,,13,,Ring,Existing,0,314258.979,4836039.645,-79.38271432,43.66424169,"{u'type': u'Point', u'coordinates': (-79.3827143203, 43.6642416982)}"
1622686,22642,BP-36723,7,Irwin Ave,Irwin Ave,South,Cottage Lane,South,,13,,Ring,Existing,0,314010.94,4836291.602,-79.38578555,43.66651276,"{u'type': u'Point', u'coordinates': (-79.3857855495, 43.6665127578)}"
1622687,22643,BP-36727,45,St Nicholas St,St Nicholas St,East,Ln N Irwin E St Nicholas,North,,13,,Ring,Existing,0,313970.291,4836326.371,-79.386289,43.66682623,"{u'type': u'Point', u'coordinates': (-79.3862890001, 43.6668262272)}"
1622688,22644,BP-21118,98,Queen St E,Queen St E,North,Mutual St,East,,13,,Ring,Existing,0,314958.038,4834858.076,-79.37406865,43.65359679,"{u'type': u'Point', u'coordinates': (-79.3740686574, 43.6535967885)}"
